job_title,salary_usd,experience_level,country,remote_type,company_size,source,matched_occupation,automation_probability,match_score,bls_matched_title,bls_mean_salary_usd,bls_match_score,bls_total_employment,ai_risk_band
Data Science,243500.0,Mid-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,data scientists,124590.0,74.07407407407408,233440.0,Low
Data Science,201400.0,Mid-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,74.07407407407408,233440.0,Low
Data Analyst,33500.0,Entry-level,United Kingdom,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,110000.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,90000.0,Mid-level,United States,On-site,Medium,dataset_A,,,,budget analysts,93920.0,74.07407407407408,47170.0,Unknown
Research Scientist,123765.0,Senior,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,66.66666666666667,233440.0,Low
Research Scientist,85469.0,Senior,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,66.66666666666667,233440.0,Low
Data Analyst,85000.0,Mid-level,United States,Remote,Medium,dataset_A,,,0.0,budget analysts,93920.0,74.07407407407408,47170.0,Unknown
Data Analyst,61800.0,Mid-level,United States,Remote,Medium,dataset_A,,,0.0,budget analysts,93920.0,74.07407407407408,47170.0,Unknown
Data Engineer,242100.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,116200.0,Mid-level,United States,On-site,Medium,dataset_A,,,,engineers,116760.0,72.72727272727273,1746750.0,Unknown
Data Manager,128000.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,financial managers,180470.0,66.66666666666667,818620.0,Low
Data Manager,81500.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,financial managers,180470.0,66.66666666666667,818620.0,Low
Machine Learning Engineer,250000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,,,0.0,,Low
Machine Learning Engineer,212500.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,,,0.0,,Low
Data Scientist,100000.0,Senior,France,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,55555.0,Senior,France,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Specialist,69000.0,Mid-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,73.33333333333334,233440.0,Low
Data Specialist,44000.0,Mid-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,73.33333333333334,233440.0,Low
Data Analyst,77280.0,Mid-level,United States,On-site,Medium,dataset_A,financial managers,0.069,66.66666666666667,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,58000.0,Mid-level,United States,On-site,Medium,dataset_A,financial managers,0.069,66.66666666666667,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Intelligence,166000.0,Entry-level,United States,Remote,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Intelligence,119000.0,Entry-level,United States,Remote,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,192000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,,,0.0,,Low
Machine Learning Engineer,164000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,,,0.0,,Low
Research Scientist,218213.0,Mid-level,United States,On-site,Medium,dataset_A,other financial specialists,0.33,61.904761904761905,data scientists,124590.0,66.66666666666667,233440.0,Medium
Research Scientist,151800.0,Mid-level,United States,On-site,Medium,dataset_A,other financial specialists,0.33,61.904761904761905,data scientists,124590.0,66.66666666666667,233440.0,Medium
Data Architect,149750.0,Senior,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,database architects,142620.0,84.84848484848484,64770.0,Low
Data Architect,84500.0,Senior,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,database architects,142620.0,84.84848484848484,64770.0,Low
Data Scientist,120000.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,96.55172413793103,233440.0,Unknown
Data Integration Engineer,100000.0,Mid-level,United States,On-site,Medium,dataset_A,,,0.0,interior designers,71430.0,65.11627906976744,69580.0,Unknown
Data Integration Engineer,70000.0,Mid-level,United States,On-site,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,interior designers,71430.0,65.11627906976744,69580.0,Low
Data Engineer,200000.0,Mid-level,United States,On-site,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,150000.0,Mid-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,253430.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,200740.0,Senior,United States,On-site,Medium,dataset_A,architects,0.018,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,234900.0,Senior,United States,On-site,Medium,dataset_A,architects,0.018,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,97300.0,Senior,United States,On-site,Medium,dataset_A,,,,data scientists,124590.0,96.55172413793103,233440.0,Unknown
Machine Learning Engineer,206000.0,Senior,United States,Remote,Medium,dataset_A,medical scientists,0.005,75.0,,,0.0,,Low
Machine Learning Engineer,165000.0,Senior,United States,Remote,Medium,dataset_A,industrial engineers,0.029,62.22222222222222,,,0.0,,Low
Data Analyst,70000.0,Entry-level,United States,Remote,Medium,dataset_A,industrial engineers,0.029,62.22222222222222,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,60000.0,Entry-level,United States,Remote,Medium,dataset_A,aerospace engineers,0.017,68.75,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Science Manager,328000.0,Mid-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,food service managers,72370.0,68.29268292682926,244230.0,Low
Data Science Manager,258000.0,Mid-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,food service managers,72370.0,68.29268292682926,244230.0,Low
Data Engineer,190000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,170000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,111111.0,Senior,Poland,Remote,Medium,dataset_A,medical scientists,0.005,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,66666.0,Senior,Poland,Remote,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,180000.0,Senior,United States,On-site,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,162000.0,Senior,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Intelligence,230000.0,Executive,Canada,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,,,0.0,,Low
Business Intelligence,155000.0,Executive,Canada,On-site,Medium,dataset_A,,,0.0,,,0.0,,Unknown
Data Science Analyst,70000.0,Entry-level,United States,On-site,Medium,dataset_A,,,0.0,natural sciences managers,173500.0,71.11111111111111,100870.0,Unknown
Data Science Analyst,64000.0,Entry-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,natural sciences managers,173500.0,71.11111111111111,100870.0,Low
Data Analyst,165000.0,Senior,United States,Remote,Medium,dataset_A,aerospace engineers,0.017,68.75,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analytics Associate,91000.0,Senior,United States,Hybrid,Large,dataset_A,aerospace engineers,0.017,68.75,,,0.0,,Low
Research Analyst,219000.0,Entry-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,operations research analysts,99120.0,72.72727272727273,107760.0,Low
Research Analyst,123000.0,Entry-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,operations research analysts,99120.0,72.72727272727273,107760.0,Low
Data Scientist,212000.0,Mid-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,93300.0,Mid-level,United States,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,96.55172413793103,233440.0,Unknown
BI Analyst,157600.0,Entry-level,United States,On-site,Medium,dataset_A,,,0.0,budget analysts,93920.0,72.0,47170.0,Unknown
BI Analyst,96800.0,Entry-level,United States,On-site,Medium,dataset_A,management analysts,0.13,61.53846153846154,budget analysts,93920.0,72.0,47170.0,Low
Data Analyst,137100.0,Entry-level,United States,On-site,Medium,dataset_A,management analysts,0.13,61.53846153846154,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,109700.0,Entry-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Manager,83300.0,Mid-level,United States,On-site,Medium,dataset_A,,,,financial managers,180470.0,66.66666666666667,818620.0,Unknown
Data Manager,47500.0,Mid-level,United States,On-site,Medium,dataset_A,,,,financial managers,180470.0,66.66666666666667,818620.0,Unknown
Data Engineer,304750.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,engineers,116760.0,72.72727272727273,1746750.0,Unknown
Data Engineer,160000.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,engineers,116760.0,72.72727272727273,1746750.0,Unknown
Data Architect,242100.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,database architects,142620.0,84.84848484848484,64770.0,Unknown
Data Architect,116200.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,database architects,142620.0,84.84848484848484,64770.0,Low
Cloud Database Engineer,189000.0,Mid-level,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,,,0.0,,Low
Cloud Database Engineer,106000.0,Mid-level,United States,On-site,Medium,dataset_A,,,0.0,,,0.0,,Unknown
Research Engineer,101200.0,Entry-level,United States,On-site,Medium,dataset_A,,,0.0,ship engineers,105600.0,70.96774193548387,8580.0,Unknown
Research Engineer,57700.0,Entry-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,ship engineers,105600.0,70.96774193548387,8580.0,Low
Data Engineer,77400.0,Senior,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,270000.0,Senior,United States,On-site,Medium,dataset_A,financial managers,0.069,66.66666666666667,,,0.0,,Low
Machine Learning Engineer,153000.0,Senior,United States,On-site,Medium,dataset_A,financial managers,0.069,66.66666666666667,,,0.0,,Low
Data Reporting Analyst,90300.0,Entry-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,,,0.0,,Low
Data Reporting Analyst,50200.0,Entry-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,,,0.0,,Low
Data Engineer,98000.0,Entry-level,United States,On-site,Medium,dataset_A,architects,0.018,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Specialist,105000.0,Mid-level,Australia,On-site,Medium,dataset_A,architects,0.018,75.0,data scientists,124590.0,73.33333333333334,233440.0,Low
Data Specialist,80000.0,Mid-level,Australia,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,73.33333333333334,233440.0,Unknown
Data Engineer,300000.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,engineers,116760.0,72.72727272727273,1746750.0,Unknown
Data Engineer,200000.0,Senior,United States,On-site,Medium,dataset_A,mechanical engineers,0.011,64.86486486486487,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,125000.0,Executive,United States,On-site,Medium,dataset_A,mechanical engineers,0.011,64.86486486486487,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,100000.0,Executive,United States,On-site,Medium,dataset_A,,,,budget analysts,93920.0,74.07407407407408,47170.0,Unknown
Data Engineer,165000.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,115000.0,Mid-level,United States,Remote,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,75000.0,Mid-level,United States,Remote,Medium,dataset_A,mechanical engineers,0.011,62.22222222222222,engineers,116760.0,72.72727272727273,1746750.0,Low
Research Scientist,96643.0,Senior,Canada,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,66.66666666666667,233440.0,Unknown
Research Scientist,51543.0,Senior,Canada,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,66.66666666666667,233440.0,Unknown
Business Intelligence Analyst,181280.0,Mid-level,United States,On-site,Medium,dataset_A,,,,,,0.0,,Unknown
Business Intelligence Analyst,164800.0,Mid-level,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,,,0.0,,Low
Data Analyst,107500.0,Mid-level,United States,On-site,Medium,dataset_A,other financial specialists,0.33,61.904761904761905,budget analysts,93920.0,74.07407407407408,47170.0,Medium
Data Analyst,96750.0,Mid-level,United States,On-site,Medium,dataset_A,other financial specialists,0.33,61.904761904761905,budget analysts,93920.0,74.07407407407408,47170.0,Medium
Data Scientist,96750.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,69600.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,150000.0,Mid-level,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,127500.0,Mid-level,United States,Remote,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,225000.0,Executive,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,190000.0,Executive,United States,On-site,Medium,dataset_A,,,,engineers,116760.0,72.72727272727273,1746750.0,Unknown
Data Scientist,245000.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Architect,175000.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,database architects,142620.0,84.84848484848484,64770.0,Low
Data Architect,117000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,66.66666666666667,database architects,142620.0,84.84848484848484,64770.0,Low
Data Scientist,136000.0,Senior,United States,Remote,Medium,dataset_A,medical scientists,0.005,66.66666666666667,data scientists,124590.0,96.55172413793103,233440.0,Low
Research Scientist,245400.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,66.66666666666667,233440.0,Unknown
Research Scientist,139000.0,Senior,United States,On-site,Medium,dataset_A,,,0.0,data scientists,124590.0,66.66666666666667,233440.0,Unknown
Data Scientist,170000.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,120000.0,Mid-level,United States,On-site,Medium,dataset_A,management analysts,0.13,64.51612903225806,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,169900.0,Senior,United States,Remote,Medium,dataset_A,medical scientists,0.005,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,135920.0,Senior,United States,Remote,Medium,dataset_A,medical scientists,0.005,75.0,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,160000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Science,240000.0,Senior,United States,On-site,Medium,dataset_A,medical scientists,0.005,75.0,data scientists,124590.0,74.07407407407408,233440.0,Low
Data Science,204000.0,Senior,United States,On-site,Medium,dataset_A,aerospace engineers,0.017,68.75,data scientists,124590.0,74.07407407407408,233440.0,Low
